take_id,public_subject_id,background,gesture_id,total_frames,evaluated_frames,gesture_frames,no_gesture_frames,no_hand_frames,unannotated_frames,gesture_fraction,no_gesture_fraction,no_hand_fraction,gesture_duration_frames,gesture_duration_s,fps
P03_BLUE_M_take_0001,P03,BLUE,M,160,160,46,114,0,0,0.2875,0.7125,0.0,46,2.3,20.0
P03_BLUE_M_take_0002,P03,BLUE,M,160,160,34,126,0,0,0.2125,0.7875,0.0,34,1.7,20.0
P03_BLUE_M_take_0003,P03,BLUE,M,172,172,53,119,0,0,0.3081395348837209,0.6918604651162791,0.0,53,2.65,20.0
P03_BLUE_M_take_0004,P03,BLUE,M,159,159,39,120,0,0,0.24528301886792453,0.7547169811320755,0.0,39,1.95,20.0
P03_BLUE_M_take_0005,P03,BLUE,M,164,164,43,121,0,0,0.2621951219512195,0.7378048780487805,0.0,43,2.15,20.0
P03_BLUE_M_take_0006,P03,BLUE,M,165,165,49,116,0,0,0.296969696969697,0.703030303030303,0.0,49,2.45,20.0
P03_BLUE_M_take_0007,P03,BLUE,M,165,165,53,112,0,0,0.3212121212121212,0.6787878787878788,0.0,53,2.65,20.0
P03_BLUE_M_take_0008,P03,BLUE,M,164,164,42,122,0,0,0.25609756097560976,0.7439024390243902,0.0,42,2.1,20.0
P03_BLUE_M_take_0009,P03,BLUE,M,167,167,42,125,0,0,0.25149700598802394,0.7485029940119761,0.0,42,2.1,20.0
P03_BLUE_M_take_0010,P03,BLUE,M,170,170,54,116,0,0,0.3176470588235294,0.6823529411764706,0.0,54,2.7,20.0
P03_BLUE_N_take_0001,P03,BLUE,N,162,162,46,116,0,0,0.2839506172839506,0.7160493827160493,0.0,46,2.3,20.0
P03_BLUE_N_take_0002,P03,BLUE,N,164,164,48,116,0,0,0.2926829268292683,0.7073170731707317,0.0,48,2.4,20.0
P03_BLUE_N_take_0003,P03,BLUE,N,165,165,48,117,0,0,0.2909090909090909,0.7090909090909091,0.0,48,2.4,20.0
P03_BLUE_N_take_0004,P03,BLUE,N,167,167,57,110,0,0,0.3413173652694611,0.6586826347305389,0.0,57,2.85,20.0
P03_BLUE_N_take_0005,P03,BLUE,N,166,166,49,117,0,0,0.29518072289156627,0.7048192771084337,0.0,49,2.45,20.0
P03_BLUE_N_take_0006,P03,BLUE,N,168,168,51,117,0,0,0.30357142857142855,0.6964285714285714,0.0,51,2.55,20.0
P03_BLUE_N_take_0007,P03,BLUE,N,166,166,49,117,0,0,0.29518072289156627,0.7048192771084337,0.0,49,2.45,20.0
P03_BLUE_N_take_0008,P03,BLUE,N,166,166,43,123,0,0,0.25903614457831325,0.7409638554216867,0.0,43,2.15,20.0
P03_BLUE_N_take_0009,P03,BLUE,N,165,165,49,116,0,0,0.296969696969697,0.703030303030303,0.0,49,2.45,20.0
P03_BLUE_N_take_0010,P03,BLUE,N,160,160,40,120,0,0,0.25,0.75,0.0,40,2.0,20.0
P03_BLUE_O_take_0001,P03,BLUE,O,164,164,40,124,0,0,0.24390243902439024,0.7560975609756098,0.0,40,2.0,20.0
P03_BLUE_O_take_0002,P03,BLUE,O,171,171,35,136,0,0,0.2046783625730994,0.7953216374269005,0.0,35,1.75,20.0
P03_BLUE_O_take_0003,P03,BLUE,O,161,161,51,110,0,0,0.3167701863354037,0.6832298136645962,0.0,51,2.55,20.0
P03_BLUE_O_take_0004,P03,BLUE,O,168,168,41,127,0,0,0.24404761904761904,0.7559523809523809,0.0,41,2.05,20.0
P03_BLUE_O_take_0005,P03,BLUE,O,160,160,51,109,0,0,0.31875,0.68125,0.0,51,2.55,20.0
P03_BLUE_O_take_0006,P03,BLUE,O,168,168,58,110,0,0,0.34523809523809523,0.6547619047619048,0.0,58,2.9,20.0
P03_BLUE_O_take_0007,P03,BLUE,O,167,167,39,128,0,0,0.23353293413173654,0.7664670658682635,0.0,39,1.95,20.0
P03_BLUE_O_take_0008,P03,BLUE,O,156,156,44,112,0,0,0.28205128205128205,0.717948717948718,0.0,44,2.2,20.0
P03_BLUE_O_take_0009,P03,BLUE,O,163,163,46,117,0,0,0.2822085889570552,0.7177914110429447,0.0,46,2.3,20.0
P03_BLUE_O_take_0010,P03,BLUE,O,167,167,48,119,0,0,0.2874251497005988,0.7125748502994012,0.0,48,2.4,20.0
P03_BLUE_P_take_0001,P03,BLUE,P,164,164,48,116,0,0,0.2926829268292683,0.7073170731707317,0.0,48,2.4,20.0
P03_BLUE_P_take_0002,P03,BLUE,P,164,164,47,117,0,0,0.2865853658536585,0.7134146341463414,0.0,47,2.35,20.0
P03_BLUE_P_take_0003,P03,BLUE,P,161,161,51,110,0,0,0.3167701863354037,0.6832298136645962,0.0,51,2.55,20.0
P03_BLUE_P_take_0004,P03,BLUE,P,159,159,52,107,0,0,0.3270440251572327,0.6729559748427673,0.0,52,2.6,20.0
P03_BLUE_P_take_0005,P03,BLUE,P,154,154,51,103,0,0,0.33116883116883117,0.6688311688311688,0.0,51,2.55,20.0
P03_BLUE_P_take_0006,P03,BLUE,P,153,153,54,99,0,0,0.35294117647058826,0.6470588235294118,0.0,54,2.7,20.0
P03_BLUE_P_take_0007,P03,BLUE,P,155,155,52,103,0,0,0.33548387096774196,0.6645161290322581,0.0,52,2.6,20.0
P03_BLUE_P_take_0008,P03,BLUE,P,160,160,53,107,0,0,0.33125,0.66875,0.0,53,2.65,20.0
P03_BLUE_P_take_0009,P03,BLUE,P,155,155,41,114,0,0,0.2645161290322581,0.7354838709677419,0.0,41,2.05,20.0
P03_BLUE_P_take_0010,P03,BLUE,P,163,163,57,106,0,0,0.3496932515337423,0.6503067484662577,0.0,57,2.85,20.0
P03_BLUE_R_take_0001,P03,BLUE,R,166,166,50,116,0,0,0.30120481927710846,0.6987951807228916,0.0,50,2.5,20.0
P03_BLUE_R_take_0002,P03,BLUE,R,169,169,58,110,1,0,0.3431952662721893,0.650887573964497,0.005917159763313609,58,2.9,20.0
P03_BLUE_R_take_0003,P03,BLUE,R,169,169,43,126,0,0,0.25443786982248523,0.7455621301775148,0.0,43,2.15,20.0
P03_BLUE_R_take_0004,P03,BLUE,R,163,163,48,115,0,0,0.294478527607362,0.7055214723926381,0.0,48,2.4,20.0
P03_BLUE_R_take_0005,P03,BLUE,R,162,162,39,123,0,0,0.24074074074074073,0.7592592592592593,0.0,39,1.95,20.0
P03_BLUE_R_take_0006,P03,BLUE,R,164,164,51,113,0,0,0.31097560975609756,0.6890243902439024,0.0,51,2.55,20.0
P03_BLUE_R_take_0007,P03,BLUE,R,165,165,38,127,0,0,0.23030303030303031,0.7696969696969697,0.0,38,1.9,20.0
P03_BLUE_R_take_0008,P03,BLUE,R,154,154,27,127,0,0,0.17532467532467533,0.8246753246753247,0.0,27,1.35,20.0
P03_BLUE_R_take_0009,P03,BLUE,R,158,158,51,107,0,0,0.3227848101265823,0.6772151898734177,0.0,51,2.55,20.0
P03_BLUE_R_take_0010,P03,BLUE,R,157,157,47,110,0,0,0.29936305732484075,0.7006369426751592,0.0,47,2.35,20.0
P03_BLUE_S_take_0001,P03,BLUE,S,159,159,57,102,0,0,0.3584905660377358,0.6415094339622641,0.0,57,2.85,20.0
P03_BLUE_S_take_0002,P03,BLUE,S,158,158,46,112,0,0,0.2911392405063291,0.7088607594936709,0.0,46,2.3,20.0
P03_BLUE_S_take_0003,P03,BLUE,S,167,167,63,104,0,0,0.3772455089820359,0.6227544910179641,0.0,63,3.15,20.0
P03_BLUE_S_take_0004,P03,BLUE,S,159,159,41,118,0,0,0.2578616352201258,0.7421383647798742,0.0,41,2.05,20.0
P03_BLUE_S_take_0005,P03,BLUE,S,165,165,50,115,0,0,0.30303030303030304,0.696969696969697,0.0,50,2.5,20.0
P03_BLUE_S_take_0006,P03,BLUE,S,164,164,52,112,0,0,0.3170731707317073,0.6829268292682927,0.0,52,2.6,20.0
P03_BLUE_S_take_0007,P03,BLUE,S,160,160,35,125,0,0,0.21875,0.78125,0.0,35,1.75,20.0
P03_BLUE_S_take_0008,P03,BLUE,S,157,157,55,102,0,0,0.3503184713375796,0.6496815286624203,0.0,55,2.75,20.0
P03_BLUE_S_take_0009,P03,BLUE,S,163,163,50,113,0,0,0.3067484662576687,0.6932515337423313,0.0,50,2.5,20.0
P03_BLUE_S_take_0010,P03,BLUE,S,162,162,58,104,0,0,0.35802469135802467,0.6419753086419753,0.0,58,2.9,20.0
P03_BLUE_T_take_0001,P03,BLUE,T,164,164,49,115,0,0,0.29878048780487804,0.7012195121951219,0.0,49,2.45,20.0
P03_BLUE_T_take_0002,P03,BLUE,T,165,165,51,114,0,0,0.3090909090909091,0.6909090909090909,0.0,51,2.55,20.0
P03_BLUE_T_take_0003,P03,BLUE,T,161,161,32,129,0,0,0.19875776397515527,0.8012422360248447,0.0,32,1.6,20.0
P03_BLUE_T_take_0004,P03,BLUE,T,158,158,46,112,0,0,0.2911392405063291,0.7088607594936709,0.0,46,2.3,20.0
P03_BLUE_T_take_0005,P03,BLUE,T,163,163,33,130,0,0,0.20245398773006135,0.7975460122699386,0.0,33,1.65,20.0
P03_BLUE_T_take_0006,P03,BLUE,T,159,159,50,109,0,0,0.31446540880503143,0.6855345911949685,0.0,50,2.5,20.0
P03_BLUE_T_take_0007,P03,BLUE,T,167,167,60,107,0,0,0.3592814371257485,0.6407185628742516,0.0,60,3.0,20.0
P03_BLUE_T_take_0008,P03,BLUE,T,157,157,32,125,0,0,0.20382165605095542,0.7961783439490446,0.0,32,1.6,20.0
P03_BLUE_T_take_0009,P03,BLUE,T,155,155,43,110,2,0,0.27741935483870966,0.7096774193548387,0.012903225806451613,43,2.15,20.0
P03_BLUE_T_take_0010,P03,BLUE,T,163,163,41,122,0,0,0.25153374233128833,0.7484662576687117,0.0,41,2.05,20.0
P03_BLUE_U_take_0001,P03,BLUE,U,155,155,42,113,0,0,0.2709677419354839,0.7290322580645161,0.0,42,2.1,20.0
P03_BLUE_U_take_0002,P03,BLUE,U,157,157,37,120,0,0,0.2356687898089172,0.7643312101910829,0.0,37,1.85,20.0
P03_BLUE_U_take_0003,P03,BLUE,U,162,162,45,117,0,0,0.2777777777777778,0.7222222222222222,0.0,45,2.25,20.0
P03_BLUE_U_take_0004,P03,BLUE,U,161,161,40,121,0,0,0.2484472049689441,0.7515527950310559,0.0,40,2.0,20.0
P03_BLUE_U_take_0005,P03,BLUE,U,162,162,46,115,1,0,0.2839506172839506,0.7098765432098766,0.006172839506172839,46,2.3,20.0
P03_BLUE_U_take_0006,P03,BLUE,U,162,162,46,116,0,0,0.2839506172839506,0.7160493827160493,0.0,46,2.3,20.0
P03_BLUE_U_take_0007,P03,BLUE,U,162,162,31,131,0,0,0.19135802469135801,0.808641975308642,0.0,31,1.55,20.0
P03_BLUE_U_take_0008,P03,BLUE,U,159,159,39,120,0,0,0.24528301886792453,0.7547169811320755,0.0,39,1.95,20.0
P03_BLUE_U_take_0009,P03,BLUE,U,157,157,42,115,0,0,0.267515923566879,0.732484076433121,0.0,42,2.1,20.0
P03_BLUE_U_take_0010,P03,BLUE,U,156,156,58,98,0,0,0.3717948717948718,0.6282051282051282,0.0,58,2.9,20.0
P03_BLUE_V_take_0001,P03,BLUE,V,164,164,52,112,0,0,0.3170731707317073,0.6829268292682927,0.0,52,2.6,20.0
P03_BLUE_V_take_0002,P03,BLUE,V,161,161,51,110,0,0,0.3167701863354037,0.6832298136645962,0.0,51,2.55,20.0
P03_BLUE_V_take_0003,P03,BLUE,V,175,175,57,118,0,0,0.32571428571428573,0.6742857142857143,0.0,57,2.85,20.0
P03_BLUE_V_take_0004,P03,BLUE,V,159,159,60,99,0,0,0.37735849056603776,0.6226415094339622,0.0,60,3.0,20.0
P03_BLUE_V_take_0005,P03,BLUE,V,167,167,58,109,0,0,0.3473053892215569,0.6526946107784432,0.0,58,2.9,20.0
P03_BLUE_V_take_0006,P03,BLUE,V,165,165,49,116,0,0,0.296969696969697,0.703030303030303,0.0,49,2.45,20.0
P03_BLUE_V_take_0007,P03,BLUE,V,161,161,53,107,1,0,0.32919254658385094,0.6645962732919255,0.006211180124223602,53,2.65,20.0
P03_BLUE_V_take_0008,P03,BLUE,V,168,168,58,110,0,0,0.34523809523809523,0.6547619047619048,0.0,58,2.9,20.0
P03_BLUE_V_take_0009,P03,BLUE,V,163,163,50,112,1,0,0.3067484662576687,0.6871165644171779,0.006134969325153374,50,2.5,20.0
P03_BLUE_V_take_0010,P03,BLUE,V,163,163,45,118,0,0,0.27607361963190186,0.7239263803680982,0.0,45,2.25,20.0
P03_BLUE_W_take_0001,P03,BLUE,W,160,160,53,107,0,0,0.33125,0.66875,0.0,53,2.65,20.0
P03_BLUE_W_take_0002,P03,BLUE,W,163,163,45,118,0,0,0.27607361963190186,0.7239263803680982,0.0,45,2.25,20.0
P03_BLUE_W_take_0003,P03,BLUE,W,159,159,40,119,0,0,0.25157232704402516,0.7484276729559748,0.0,40,2.0,20.0
P03_BLUE_W_take_0004,P03,BLUE,W,157,157,55,102,0,0,0.3503184713375796,0.6496815286624203,0.0,55,2.75,20.0
P03_BLUE_W_take_0005,P03,BLUE,W,162,162,55,107,0,0,0.3395061728395062,0.6604938271604939,0.0,55,2.75,20.0
P03_BLUE_W_take_0006,P03,BLUE,W,160,160,31,129,0,0,0.19375,0.80625,0.0,31,1.55,20.0
P03_BLUE_W_take_0007,P03,BLUE,W,157,157,46,111,0,0,0.2929936305732484,0.7070063694267515,0.0,46,2.3,20.0
P03_BLUE_W_take_0008,P03,BLUE,W,160,160,55,105,0,0,0.34375,0.65625,0.0,55,2.75,20.0
P03_BLUE_W_take_0009,P03,BLUE,W,161,161,52,109,0,0,0.32298136645962733,0.6770186335403726,0.0,52,2.6,20.0
P03_BLUE_W_take_0010,P03,BLUE,W,164,164,50,114,0,0,0.3048780487804878,0.6951219512195121,0.0,50,2.5,20.0
P03_BLUE_Y_take_0001,P03,BLUE,Y,164,164,59,105,0,0,0.3597560975609756,0.6402439024390244,0.0,59,2.95,20.0
P03_BLUE_Y_take_0002,P03,BLUE,Y,163,163,48,115,0,0,0.294478527607362,0.7055214723926381,0.0,48,2.4,20.0
P03_BLUE_Y_take_0003,P03,BLUE,Y,162,162,39,123,0,0,0.24074074074074073,0.7592592592592593,0.0,39,1.95,20.0
P03_BLUE_Y_take_0004,P03,BLUE,Y,167,167,62,105,0,0,0.3712574850299401,0.6287425149700598,0.0,62,3.1,20.0
P03_BLUE_Y_take_0005,P03,BLUE,Y,163,163,57,106,0,0,0.3496932515337423,0.6503067484662577,0.0,57,2.85,20.0
P03_BLUE_Y_take_0006,P03,BLUE,Y,172,172,50,122,0,0,0.29069767441860467,0.7093023255813954,0.0,50,2.5,20.0
P03_BLUE_Y_take_0007,P03,BLUE,Y,162,162,54,108,0,0,0.3333333333333333,0.6666666666666666,0.0,54,2.7,20.0
P03_BLUE_Y_take_0008,P03,BLUE,Y,165,165,67,98,0,0,0.40606060606060607,0.593939393939394,0.0,67,3.35,20.0
P03_BLUE_Y_take_0009,P03,BLUE,Y,162,162,59,103,0,0,0.36419753086419754,0.6358024691358025,0.0,59,2.95,20.0
P03_BLUE_Y_take_0010,P03,BLUE,Y,160,160,45,115,0,0,0.28125,0.71875,0.0,45,2.25,20.0
P03_WHITE_A_take_0001,P03,WHITE,A,181,181,49,132,0,0,0.27071823204419887,0.7292817679558011,0.0,49,2.45,20.0
P03_WHITE_A_take_0002,P03,WHITE,A,181,181,59,122,0,0,0.3259668508287293,0.6740331491712708,0.0,59,2.95,20.0
P03_WHITE_A_take_0003,P03,WHITE,A,180,180,50,130,0,0,0.2777777777777778,0.7222222222222222,0.0,50,2.5,20.0
P03_WHITE_A_take_0004,P03,WHITE,A,182,182,68,114,0,0,0.37362637362637363,0.6263736263736264,0.0,68,3.4,20.0
P03_WHITE_A_take_0005,P03,WHITE,A,181,181,55,126,0,0,0.30386740331491713,0.6961325966850829,0.0,55,2.75,20.0
P03_WHITE_A_take_0006,P03,WHITE,A,182,182,49,133,0,0,0.2692307692307692,0.7307692307692307,0.0,49,2.45,20.0
P03_WHITE_A_take_0007,P03,WHITE,A,182,182,58,124,0,0,0.31868131868131866,0.6813186813186813,0.0,58,2.9,20.0
P03_WHITE_A_take_0008,P03,WHITE,A,180,180,69,111,0,0,0.38333333333333336,0.6166666666666667,0.0,69,3.45,20.0
P03_WHITE_A_take_0009,P03,WHITE,A,182,182,47,135,0,0,0.25824175824175827,0.7417582417582418,0.0,47,2.35,20.0
P03_WHITE_A_take_0010,P03,WHITE,A,182,182,62,120,0,0,0.34065934065934067,0.6593406593406593,0.0,62,3.1,20.0
P03_WHITE_B_take_0001,P03,WHITE,B,179,179,58,121,0,0,0.3240223463687151,0.6759776536312849,0.0,58,2.9,20.0
P03_WHITE_B_take_0002,P03,WHITE,B,182,182,62,120,0,0,0.34065934065934067,0.6593406593406593,0.0,62,3.1,20.0
P03_WHITE_B_take_0003,P03,WHITE,B,181,181,53,128,0,0,0.292817679558011,0.7071823204419889,0.0,53,2.65,20.0
P03_WHITE_B_take_0004,P03,WHITE,B,182,182,52,130,0,0,0.2857142857142857,0.7142857142857143,0.0,52,2.6,20.0
P03_WHITE_B_take_0005,P03,WHITE,B,182,182,57,125,0,0,0.3131868131868132,0.6868131868131868,0.0,57,2.85,20.0
P03_WHITE_B_take_0006,P03,WHITE,B,179,179,57,122,0,0,0.31843575418994413,0.6815642458100558,0.0,57,2.85,20.0
P03_WHITE_B_take_0007,P03,WHITE,B,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P03_WHITE_B_take_0008,P03,WHITE,B,182,182,62,120,0,0,0.34065934065934067,0.6593406593406593,0.0,62,3.1,20.0
P03_WHITE_B_take_0009,P03,WHITE,B,182,182,54,128,0,0,0.2967032967032967,0.7032967032967034,0.0,54,2.7,20.0
P03_WHITE_B_take_0010,P03,WHITE,B,181,181,44,137,0,0,0.2430939226519337,0.7569060773480663,0.0,44,2.2,20.0
P03_WHITE_C_take_0001,P03,WHITE,C,180,180,52,128,0,0,0.28888888888888886,0.7111111111111111,0.0,52,2.6,20.0
P03_WHITE_C_take_0002,P03,WHITE,C,182,182,51,131,0,0,0.2802197802197802,0.7197802197802198,0.0,51,2.55,20.0
P03_WHITE_C_take_0003,P03,WHITE,C,181,181,46,132,3,0,0.2541436464088398,0.7292817679558011,0.016574585635359115,46,2.3,20.0
P03_WHITE_C_take_0004,P03,WHITE,C,182,182,67,115,0,0,0.36813186813186816,0.6318681318681318,0.0,67,3.35,20.0
P03_WHITE_C_take_0005,P03,WHITE,C,180,180,43,137,0,0,0.2388888888888889,0.7611111111111111,0.0,43,2.15,20.0
P03_WHITE_C_take_0006,P03,WHITE,C,180,180,66,114,0,0,0.36666666666666664,0.6333333333333333,0.0,66,3.3,20.0
P03_WHITE_C_take_0007,P03,WHITE,C,180,180,59,121,0,0,0.3277777777777778,0.6722222222222223,0.0,59,2.95,20.0
P03_WHITE_C_take_0008,P03,WHITE,C,180,180,39,141,0,0,0.21666666666666667,0.7833333333333333,0.0,39,1.95,20.0
P03_WHITE_C_take_0009,P03,WHITE,C,180,180,63,117,0,0,0.35,0.65,0.0,63,3.15,20.0
P03_WHITE_C_take_0010,P03,WHITE,C,181,181,50,131,0,0,0.27624309392265195,0.7237569060773481,0.0,50,2.5,20.0
P03_WHITE_E_take_0001,P03,WHITE,E,182,182,55,127,0,0,0.3021978021978022,0.6978021978021978,0.0,55,2.75,20.0
P03_WHITE_E_take_0002,P03,WHITE,E,182,182,55,127,0,0,0.3021978021978022,0.6978021978021978,0.0,55,2.75,20.0
P03_WHITE_E_take_0003,P03,WHITE,E,182,182,65,117,0,0,0.35714285714285715,0.6428571428571429,0.0,65,3.25,20.0
P03_WHITE_E_take_0004,P03,WHITE,E,182,182,60,122,0,0,0.32967032967032966,0.6703296703296703,0.0,60,3.0,20.0
P03_WHITE_E_take_0005,P03,WHITE,E,181,181,48,133,0,0,0.26519337016574585,0.7348066298342542,0.0,48,2.4,20.0
P03_WHITE_E_take_0006,P03,WHITE,E,181,181,49,132,0,0,0.27071823204419887,0.7292817679558011,0.0,49,2.45,20.0
P03_WHITE_E_take_0007,P03,WHITE,E,182,182,66,116,0,0,0.3626373626373626,0.6373626373626373,0.0,66,3.3,20.0
P03_WHITE_E_take_0008,P03,WHITE,E,181,181,61,120,0,0,0.3370165745856354,0.6629834254143646,0.0,61,3.05,20.0
P03_WHITE_E_take_0009,P03,WHITE,E,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P03_WHITE_E_take_0010,P03,WHITE,E,182,182,57,125,0,0,0.3131868131868132,0.6868131868131868,0.0,57,2.85,20.0
P03_WHITE_I_take_0001,P03,WHITE,I,182,182,47,135,0,0,0.25824175824175827,0.7417582417582418,0.0,47,2.35,20.0
P03_WHITE_I_take_0002,P03,WHITE,I,182,182,40,142,0,0,0.21978021978021978,0.7802197802197802,0.0,40,2.0,20.0
P03_WHITE_I_take_0003,P03,WHITE,I,182,182,44,138,0,0,0.24175824175824176,0.7582417582417582,0.0,44,2.2,20.0
P03_WHITE_I_take_0004,P03,WHITE,I,182,182,41,141,0,0,0.22527472527472528,0.7747252747252747,0.0,41,2.05,20.0
P03_WHITE_I_take_0005,P03,WHITE,I,181,181,52,129,0,0,0.287292817679558,0.712707182320442,0.0,52,2.6,20.0
P03_WHITE_I_take_0006,P03,WHITE,I,182,182,52,130,0,0,0.2857142857142857,0.7142857142857143,0.0,52,2.6,20.0
P03_WHITE_I_take_0007,P03,WHITE,I,182,182,59,123,0,0,0.3241758241758242,0.6758241758241759,0.0,59,2.95,20.0
P03_WHITE_I_take_0008,P03,WHITE,I,182,182,62,118,2,0,0.34065934065934067,0.6483516483516484,0.01098901098901099,62,3.1,20.0
P03_WHITE_I_take_0009,P03,WHITE,I,182,182,63,119,0,0,0.34615384615384615,0.6538461538461539,0.0,63,3.15,20.0
P03_WHITE_I_take_0010,P03,WHITE,I,181,181,59,122,0,0,0.3259668508287293,0.6740331491712708,0.0,59,2.95,20.0
P03_WHITE_L_take_0001,P03,WHITE,L,182,182,55,127,0,0,0.3021978021978022,0.6978021978021978,0.0,55,2.75,20.0
P03_WHITE_L_take_0002,P03,WHITE,L,182,182,57,125,0,0,0.3131868131868132,0.6868131868131868,0.0,57,2.85,20.0
P03_WHITE_L_take_0003,P03,WHITE,L,182,182,54,128,0,0,0.2967032967032967,0.7032967032967034,0.0,54,2.7,20.0
P03_WHITE_L_take_0004,P03,WHITE,L,182,182,49,133,0,0,0.2692307692307692,0.7307692307692307,0.0,49,2.45,20.0
P03_WHITE_L_take_0005,P03,WHITE,L,181,181,61,120,0,0,0.3370165745856354,0.6629834254143646,0.0,61,3.05,20.0
P03_WHITE_L_take_0006,P03,WHITE,L,181,181,53,128,0,0,0.292817679558011,0.7071823204419889,0.0,53,2.65,20.0
P03_WHITE_L_take_0007,P03,WHITE,L,181,181,45,136,0,0,0.24861878453038674,0.7513812154696132,0.0,45,2.25,20.0
P03_WHITE_L_take_0008,P03,WHITE,L,182,182,49,133,0,0,0.2692307692307692,0.7307692307692307,0.0,49,2.45,20.0
P03_WHITE_L_take_0009,P03,WHITE,L,181,181,50,131,0,0,0.27624309392265195,0.7237569060773481,0.0,50,2.5,20.0
P03_WHITE_L_take_0010,P03,WHITE,L,181,181,51,130,0,0,0.281767955801105,0.7182320441988951,0.0,51,2.55,20.0
P03_WHITE_M_take_0001,P03,WHITE,M,182,182,51,131,0,0,0.2802197802197802,0.7197802197802198,0.0,51,2.55,20.0
P03_WHITE_M_take_0002,P03,WHITE,M,182,182,54,128,0,0,0.2967032967032967,0.7032967032967034,0.0,54,2.7,20.0
P03_WHITE_M_take_0003,P03,WHITE,M,182,182,49,133,0,0,0.2692307692307692,0.7307692307692307,0.0,49,2.45,20.0
P03_WHITE_M_take_0004,P03,WHITE,M,182,182,55,125,2,0,0.3021978021978022,0.6868131868131868,0.01098901098901099,55,2.75,20.0
P03_WHITE_M_take_0005,P03,WHITE,M,182,182,49,133,0,0,0.2692307692307692,0.7307692307692307,0.0,49,2.45,20.0
P03_WHITE_M_take_0006,P03,WHITE,M,182,182,68,114,0,0,0.37362637362637363,0.6263736263736264,0.0,68,3.4,20.0
P03_WHITE_M_take_0007,P03,WHITE,M,181,181,66,115,0,0,0.36464088397790057,0.6353591160220995,0.0,66,3.3,20.0
P03_WHITE_M_take_0008,P03,WHITE,M,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P03_WHITE_M_take_0009,P03,WHITE,M,181,181,54,127,0,0,0.2983425414364641,0.7016574585635359,0.0,54,2.7,20.0
P03_WHITE_M_take_0010,P03,WHITE,M,181,181,58,117,6,0,0.32044198895027626,0.6464088397790055,0.03314917127071823,58,2.9,20.0
P03_WHITE_N_take_0001,P03,WHITE,N,180,180,51,129,0,0,0.2833333333333333,0.7166666666666667,0.0,51,2.55,20.0
P03_WHITE_N_take_0002,P03,WHITE,N,180,180,49,131,0,0,0.2722222222222222,0.7277777777777777,0.0,49,2.45,20.0
P03_WHITE_N_take_0003,P03,WHITE,N,181,181,45,136,0,0,0.24861878453038674,0.7513812154696132,0.0,45,2.25,20.0
P03_WHITE_N_take_0004,P03,WHITE,N,181,181,61,120,0,0,0.3370165745856354,0.6629834254143646,0.0,61,3.05,20.0
P03_WHITE_N_take_0005,P03,WHITE,N,181,181,55,125,1,0,0.30386740331491713,0.6906077348066298,0.0055248618784530384,55,2.75,20.0
P03_WHITE_N_take_0006,P03,WHITE,N,181,181,73,108,0,0,0.40331491712707185,0.5966850828729282,0.0,73,3.65,20.0
P03_WHITE_N_take_0007,P03,WHITE,N,181,181,55,126,0,0,0.30386740331491713,0.6961325966850829,0.0,55,2.75,20.0
P03_WHITE_N_take_0008,P03,WHITE,N,181,181,57,124,0,0,0.3149171270718232,0.6850828729281768,0.0,57,2.85,20.0
P03_WHITE_N_take_0009,P03,WHITE,N,182,182,52,130,0,0,0.2857142857142857,0.7142857142857143,0.0,52,2.6,20.0
P03_WHITE_N_take_0010,P03,WHITE,N,182,182,70,112,0,0,0.38461538461538464,0.6153846153846154,0.0,70,3.5,20.0
P03_WHITE_O_take_0001,P03,WHITE,O,182,182,52,130,0,0,0.2857142857142857,0.7142857142857143,0.0,52,2.6,20.0
P03_WHITE_O_take_0002,P03,WHITE,O,182,182,48,134,0,0,0.26373626373626374,0.7362637362637363,0.0,48,2.4,20.0
P03_WHITE_O_take_0003,P03,WHITE,O,182,182,66,116,0,0,0.3626373626373626,0.6373626373626373,0.0,66,3.3,20.0
P03_WHITE_O_take_0004,P03,WHITE,O,182,182,51,131,0,0,0.2802197802197802,0.7197802197802198,0.0,51,2.55,20.0
P03_WHITE_O_take_0005,P03,WHITE,O,182,182,55,127,0,0,0.3021978021978022,0.6978021978021978,0.0,55,2.75,20.0
P03_WHITE_O_take_0006,P03,WHITE,O,180,180,58,122,0,0,0.32222222222222224,0.6777777777777778,0.0,58,2.9,20.0
P03_WHITE_O_take_0007,P03,WHITE,O,182,182,59,123,0,0,0.3241758241758242,0.6758241758241759,0.0,59,2.95,20.0
P03_WHITE_O_take_0008,P03,WHITE,O,181,181,58,123,0,0,0.32044198895027626,0.6795580110497238,0.0,58,2.9,20.0
P03_WHITE_O_take_0009,P03,WHITE,O,181,181,55,126,0,0,0.30386740331491713,0.6961325966850829,0.0,55,2.75,20.0
P03_WHITE_O_take_0010,P03,WHITE,O,179,179,54,125,0,0,0.3016759776536313,0.6983240223463687,0.0,54,2.7,20.0
P03_WHITE_P_take_0001,P03,WHITE,P,182,182,54,128,0,0,0.2967032967032967,0.7032967032967034,0.0,54,2.7,20.0
